run_id,experiment_id,phase,hypothesis,run_type,include_in_paper,system_id,system_name,system_dim,system_representability,system_expected_stage,variant,variant_slug,seed,status,inferred_status,success,failure_reason,started_at,finished_at,loss,objective,exact_support_match,final_stage,stage_overshoot,wasted_levels,total_loss_evals,total_invalid_evals,elapsed_s,partial,metrics_available,corrupted,campaign_manifest_index,initial_condition_set,config_fingerprint,git_hash,git_dirty,r2,r2_by_dim,total_parameter_fits,total_ode_solves,stage_cap_behavior_fingerprint,support_terms,condition,use_pretuning,n_levels,eq_overshoot,eq_final_stages,stage_caps,solver_retcodes,optimizer_retcodes,total_diverged_solves,total_invalid_solves,total_nonfinite_solves,total_solver_unstable_solves,total_step_limit_solves,total_optimizer_limit_hits,total_optimizer_budget_stop_fits
43_evogrow_v2_2_stage_capped_pretune_on_8_1_42,paper1_phaseB_v1,B,,campaign_cell,,8,Logistic equation with Allee effect,1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:18:42.927Z,574.9846764469845,,False,4,0,0,1830,,11.855868016,False,True,False,43,1,604e79733b22d64d,91f88c4,False,-0.9646357603167324,[-0.9646357603167324],330,1830,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,[0],[4],[4],"[""Success"",""Unstable""]","[""Success""]",1200,1200,0,1200,0,0,0
44_evogrow_v2_2_stage_capped_pretune_on_8_1_123,paper1_phaseB_v1,B,,campaign_cell,,8,Logistic equation with Allee effect,1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:19:15.322Z,574.9846764469845,,False,4,0,0,1830,,11.806543732,False,True,False,44,1,604e79733b22d64d,91f88c4,False,-0.9646357603167324,[-0.9646357603167324],330,1830,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,[0],[4],[4],"[""Success"",""Unstable""]","[""Success""]",1200,1200,0,1200,0,0,0
45_evogrow_v2_2_stage_capped_pretune_on_8_1_7,paper1_phaseB_v1,B,,campaign_cell,,8,Logistic equation with Allee effect,1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:19:27.004Z,574.9846764469845,,False,4,0,0,1830,,11.516746721,False,True,False,45,1,604e79733b22d64d,91f88c4,False,-0.9646357603167324,[-0.9646357603167324],330,1830,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,[0],[4],[4],"[""Success"",""Unstable""]","[""Success""]",1200,1200,0,1200,0,0,0
46_evogrow_v2_2_stage_capped_pretune_on_8_2_42,paper1_phaseB_v1,B,,campaign_cell,,8,Logistic equation with Allee effect,1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:19:35.867Z,0.000947074647212929,,False,4,0,0,391820,,47.341476264,False,True,False,46,2,604e79733b22d64d,91f88c4,False,0.993263221203677,[0.993263221203677],330,391820,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,[0],[4],[4],"[""Success"",""Unstable""]","[""Success"",""Failure""]",640,640,0,640,0,80,0
47_evogrow_v2_2_stage_capped_pretune_on_8_2_123,paper1_phaseB_v1,B,,campaign_cell,,8,Logistic equation with Allee effect,1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:20:07.944Z,0.000947074647212929,,False,4,0,0,391820,,48.396656806,False,True,False,47,2,604e79733b22d64d,91f88c4,False,0.993263221203677,[0.993263221203677],330,391820,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,[0],[4],[4],"[""Success"",""Unstable""]","[""Success"",""Failure""]",640,640,0,640,0,80,0
48_evogrow_v2_2_stage_capped_pretune_on_8_2_7,paper1_phaseB_v1,B,,campaign_cell,,8,Logistic equation with Allee effect,1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:20:18.413Z,0.000947074647212929,,False,4,0,0,391820,,47.010845531,False,True,False,48,2,604e79733b22d64d,91f88c4,False,0.993263221203677,[0.993263221203677],330,391820,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,[0],[4],[4],"[""Success"",""Unstable""]","[""Success"",""Failure""]",640,640,0,640,0,80,0
49_evogrow_v2_2_stage_capped_pretune_on_9_1_42,paper1_phaseB_v1,B,,campaign_cell,,9,Language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:21:03.232Z,0.00018710448014568163,,,5,,,254385,,38.817927527,False,True,False,49,1,604e79733b22d64d,91f88c4,False,0.978515804443052,[0.978515804443052],410,254385,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,null,[5],[5],"[""Success"",""Unstable""]","[""Success"",""Failure""]",2350,2350,0,2350,0,47,0
50_evogrow_v2_2_stage_capped_pretune_on_9_1_123,paper1_phaseB_v1,B,,campaign_cell,,9,Language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:21:37.040Z,0.00018710448014568163,,,5,,,199200,,33.42938055,False,True,False,50,1,604e79733b22d64d,91f88c4,False,0.978515804443052,[0.978515804443052],410,199200,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,null,[5],[5],"[""Success"",""Unstable""]","[""Success"",""Failure""]",1700,1700,0,1700,0,34,0
51_evogrow_v2_2_stage_capped_pretune_on_9_1_7,paper1_phaseB_v1,B,,campaign_cell,,9,Language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:21:45.691Z,0.00018710448014568163,,,5,,,207690,,34.5584991,False,True,False,51,1,604e79733b22d64d,91f88c4,False,0.978515804443052,[0.978515804443052],410,207690,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,null,[5],[5],"[""Success"",""Unstable""]","[""Success"",""Failure""]",1800,1800,0,1800,0,36,0
52_evogrow_v2_2_stage_capped_pretune_on_9_2_42,paper1_phaseB_v1,B,,campaign_cell,,9,Language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:22:22.071Z,2.184816985179555e-05,,,5,,,18890,,12.493978946,False,True,False,52,2,604e79733b22d64d,91f88c4,False,-0.3972495547347674,[-0.3972495547347674],410,18890,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,null,[5],[null],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
53_evogrow_v2_2_stage_capped_pretune_on_9_2_123,paper1_phaseB_v1,B,,campaign_cell,,9,Language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:22:50.464Z,2.184816985179555e-05,,,5,,,18890,,12.400634115,False,True,False,53,2,604e79733b22d64d,91f88c4,False,-0.3972495547347674,[-0.3972495547347674],410,18890,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,null,[5],[null],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
54_evogrow_v2_2_stage_capped_pretune_on_9_2_7,paper1_phaseB_v1,B,,campaign_cell,,9,Language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:23:01.048Z,2.184816985179555e-05,,,5,,,18890,,12.486416158,False,True,False,54,2,604e79733b22d64d,91f88c4,False,-0.3972495547347674,[-0.3972495547347674],410,18890,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,null,[5],[null],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
55_evogrow_v2_2_stage_capped_pretune_on_10_1_42,paper1_phaseB_v1,B,,campaign_cell,,10,Refined language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:23:14.623Z,2.34959055744774e-05,,,4,,,127480,,23.714666886,False,True,False,55,1,604e79733b22d64d,91f88c4,False,0.9996955585198666,[0.9996955585198666],330,127480,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,null,[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
56_evogrow_v2_2_stage_capped_pretune_on_10_1_123,paper1_phaseB_v1,B,,campaign_cell,,10,Refined language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:23:43.084Z,2.34959055744774e-05,,,4,,,127480,,23.592916062,False,True,False,56,1,604e79733b22d64d,91f88c4,False,0.9996955585198666,[0.9996955585198666],330,127480,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,null,[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
57_evogrow_v2_2_stage_capped_pretune_on_10_1_7,paper1_phaseB_v1,B,,campaign_cell,,10,Refined language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:23:53.606Z,2.34959055744774e-05,,,4,,,127480,,24.072407705,False,True,False,57,1,604e79733b22d64d,91f88c4,False,0.9996955585198666,[0.9996955585198666],330,127480,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,null,[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
58_evogrow_v2_2_stage_capped_pretune_on_10_2_42,paper1_phaseB_v1,B,,campaign_cell,,10,Refined language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:24:18.073Z,5.4259309704404866e-05,,,5,,,24450,,12.935251895,False,True,False,58,2,604e79733b22d64d,91f88c4,False,0.9933051887652217,[0.9933051887652217],410,24450,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,null,[5],[null],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
59_evogrow_v2_2_stage_capped_pretune_on_10_2_123,paper1_phaseB_v1,B,,campaign_cell,,10,Refined language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:24:46.561Z,5.4259309704404866e-05,,,5,,,24390,,13.797904529,False,True,False,59,2,604e79733b22d64d,91f88c4,False,0.9933051887652217,[0.9933051887652217],410,24390,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,null,[5],[null],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
60_evogrow_v2_2_stage_capped_pretune_on_10_2_7,paper1_phaseB_v1,B,,campaign_cell,,10,Refined language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:24:57.387Z,5.4259309704404866e-05,,,5,,,24510,,13.762738204,False,True,False,60,2,604e79733b22d64d,91f88c4,False,0.9933051887652217,[0.9933051887652217],410,24510,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,null,[5],[null],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
61_evogrow_v2_2_stage_capped_pretune_on_11_1_42,paper1_phaseB_v1,B,,campaign_cell,,11,Naive critical slowing down (statistical mechanics),1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:25:10.219Z,4.6741159058015666e-15,,True,4,0,0,24010,,13.765652004,False,True,False,61,1,604e79733b22d64d,91f88c4,False,0.999999999999956,[0.999999999999956],270,24010,ffb0266c7913352c,"[[""u1"",""u1^2"",""u1^3""]]",pretune_on,True,30,[0],[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
62_evogrow_v2_2_stage_capped_pretune_on_11_1_123,paper1_phaseB_v1,B,,campaign_cell,,11,Naive critical slowing down (statistical mechanics),1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:25:40.202Z,4.6741159058015666e-15,,True,4,0,0,24010,,13.835527128,False,True,False,62,1,604e79733b22d64d,91f88c4,False,0.999999999999956,[0.999999999999956],270,24010,ffb0266c7913352c,"[[""u1"",""u1^2"",""u1^3""]]",pretune_on,True,30,[0],[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
63_evogrow_v2_2_stage_capped_pretune_on_11_1_7,paper1_phaseB_v1,B,,campaign_cell,,11,Naive critical slowing down (statistical mechanics),1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:25:51.509Z,4.6741159058015666e-15,,True,4,0,0,24010,,14.043664748,False,True,False,63,1,604e79733b22d64d,91f88c4,False,0.999999999999956,[0.999999999999956],270,24010,ffb0266c7913352c,"[[""u1"",""u1^2"",""u1^3""]]",pretune_on,True,30,[0],[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
64_evogrow_v2_2_stage_capped_pretune_on_11_2_42,paper1_phaseB_v1,B,,campaign_cell,,11,Naive critical slowing down (statistical mechanics),1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:26:04.649Z,0.0005727444540290893,,False,4,0,0,27280,,14.049958949,False,True,False,64,2,604e79733b22d64d,91f88c4,False,0.9880143753915008,[0.9880143753915008],330,27280,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
65_evogrow_v2_2_stage_capped_pretune_on_11_2_123,paper1_phaseB_v1,B,,campaign_cell,,11,Naive critical slowing down (statistical mechanics),1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:26:35.207Z,0.0005727444540290893,,False,4,0,0,27280,,14.72601889,False,True,False,65,2,604e79733b22d64d,91f88c4,False,0.9880143753915008,[0.9880143753915008],330,27280,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
66_evogrow_v2_2_stage_capped_pretune_on_11_2_7,paper1_phaseB_v1,B,,campaign_cell,,11,Naive critical slowing down (statistical mechanics),1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:26:46.351Z,0.0005727444540290893,,False,4,0,0,27280,,14.856855744,False,True,False,66,2,604e79733b22d64d,91f88c4,False,0.9880143753915008,[0.9880143753915008],330,27280,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
67_evogrow_v2_2_stage_capped_pretune_on_12_1_42,paper1_phaseB_v1,B,,campaign_cell,,12,Photons in a laser (simple),1,exact,2,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:26:58.584Z,4.4526804988864004e-10,,True,2,0,0,9470,,12.015252285,False,True,False,67,1,604e79733b22d64d,91f88c4,False,0.9999999994976433,[0.9999999994976433],110,9470,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[2],[2],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
68_evogrow_v2_2_stage_capped_pretune_on_12_1_123,paper1_phaseB_v1,B,,campaign_cell,,12,Photons in a laser (simple),1,exact,2,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:27:31.354Z,4.4526804988864004e-10,,True,2,0,0,9470,,12.432620826,False,True,False,68,1,604e79733b22d64d,91f88c4,False,0.9999999994976433,[0.9999999994976433],110,9470,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[2],[2],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
69_evogrow_v2_2_stage_capped_pretune_on_12_1_7,paper1_phaseB_v1,B,,campaign_cell,,12,Photons in a laser (simple),1,exact,2,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:27:41.512Z,4.4526804988864004e-10,,True,2,0,0,9470,,11.978334747,False,True,False,69,1,604e79733b22d64d,91f88c4,False,0.9999999994976433,[0.9999999994976433],110,9470,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[2],[2],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
70_evogrow_v2_2_stage_capped_pretune_on_12_2_42,paper1_phaseB_v1,B,,campaign_cell,,12,Photons in a laser (simple),1,exact,2,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:27:51.990Z,1.1785154773596611e-11,,True,2,0,0,9930,,12.367928159,False,True,False,70,2,604e79733b22d64d,91f88c4,False,0.9999999999993634,[0.9999999999993634],110,9930,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[2],[2],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
71_evogrow_v2_2_stage_capped_pretune_on_12_2_123,paper1_phaseB_v1,B,,campaign_cell,,12,Photons in a laser (simple),1,exact,2,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:28:23.890Z,1.1785154773596611e-11,,True,2,0,0,9930,,12.035870455,False,True,False,71,2,604e79733b22d64d,91f88c4,False,0.9999999999993634,[0.9999999999993634],110,9930,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[2],[2],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
72_evogrow_v2_2_stage_capped_pretune_on_12_2_7,paper1_phaseB_v1,B,,campaign_cell,,12,Photons in a laser (simple),1,exact,2,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:28:32.887Z,1.1785154773596611e-11,,True,2,0,0,9930,,12.003583231,False,True,False,72,2,604e79733b22d64d,91f88c4,False,0.9999999999993634,[0.9999999999993634],110,9930,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[2],[2],"[""Success""]","[""Success""]",0,0,0,0,0,0,0
73_evogrow_v2_2_stage_capped_pretune_on_13_1_42,paper1_phaseB_v1,B,,campaign_cell,,13,Overdamped bead on a rotating hoop,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:28:44.529Z,3.736935646162066e-05,,,5,,,1715330,,235.003056558,False,True,False,73,1,604e79733b22d64d,91f88c4,False,0.9999008598054828,[0.9999008598054828],410,1715330,ffb0266c7913352c,"[[""u1"",""u1^2"",""cos(u1)""]]",pretune_on,True,30,null,[5],[5],"[""Success"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",540,540,0,540,0,230,60
74_evogrow_v2_2_stage_capped_pretune_on_13_1_123,paper1_phaseB_v1,B,,campaign_cell,,13,Overdamped bead on a rotating hoop,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:29:15.850Z,3.736935646162066e-05,,,5,,,1716580,,231.727226441,False,True,False,74,1,604e79733b22d64d,91f88c4,False,0.9999008598054828,[0.9999008598054828],410,1716580,ffb0266c7913352c,"[[""u1"",""u1^2"",""cos(u1)""]]",pretune_on,True,30,null,[5],[5],"[""Success"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",528,528,0,528,0,232,60
75_evogrow_v2_2_stage_capped_pretune_on_13_1_7,paper1_phaseB_v1,B,,campaign_cell,,13,Overdamped bead on a rotating hoop,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:29:25.468Z,3.736935646162066e-05,,,5,,,1715330,,232.5563319,False,True,False,75,1,604e79733b22d64d,91f88c4,False,0.9999008598054828,[0.9999008598054828],410,1715330,ffb0266c7913352c,"[[""u1"",""u1^2"",""cos(u1)""]]",pretune_on,True,30,null,[5],[5],"[""Success"",""Unstable""]","[""Success"",""Failure"",""MaxLossEvals""]",540,540,0,540,0,230,60
76_evogrow_v2_2_stage_capped_pretune_on_13_2_42,paper1_phaseB_v1,B,,campaign_cell,,13,Overdamped bead on a rotating hoop,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:33:18.869Z,0.0005083354367826727,,,5,,,948280,,143.061264749,False,True,False,76,2,604e79733b22d64d,91f88c4,False,0.9887239438707833,[0.9887239438707833],410,948280,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,null,[5],[5],"[""Success"",""Unstable""]","[""Success"",""Failure""]",705,705,0,705,0,47,0
77_evogrow_v2_2_stage_capped_pretune_on_13_2_123,paper1_phaseB_v1,B,,campaign_cell,,13,Overdamped bead on a rotating hoop,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:33:47.979Z,0.0005083354367826727,,,5,,,696080,,121.69170123,False,True,False,77,2,604e79733b22d64d,91f88c4,False,0.9887239438707833,[0.9887239438707833],410,696080,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,null,[5],[5],"[""Success"",""Unstable""]","[""Success"",""Failure""]",510,510,0,510,0,34,0
78_evogrow_v2_2_stage_capped_pretune_on_13_2_7,paper1_phaseB_v1,B,,campaign_cell,,13,Overdamped bead on a rotating hoop,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:33:58.739Z,0.0005083354367826727,,,5,,,734880,,118.188840994,False,True,False,78,2,604e79733b22d64d,91f88c4,False,0.9887239438707833,[0.9887239438707833],410,734880,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,null,[5],[5],"[""Success"",""Unstable""]","[""Success"",""Failure""]",540,540,0,540,0,36,0
79_evogrow_v2_2_stage_capped_pretune_on_14_1_42,paper1_phaseB_v1,B,,campaign_cell,,14,Budworm outbreak model with predation,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:35:08.208Z,0.005860120337513798,,,2,,,65370,,20.320704629,False,True,False,79,1,604e79733b22d64d,91f88c4,False,0.9999924197684253,[0.9999924197684253],170,65370,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,null,[2],[2],"[""Success"",""Unstable""]","[""Success"",""Failure""]",5760,5760,0,5760,0,80,0
80_evogrow_v2_2_stage_capped_pretune_on_14_1_123,paper1_phaseB_v1,B,,campaign_cell,,14,Budworm outbreak model with predation,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:36:08.987Z,0.005860120337513798,,,2,,,65370,,20.735424144,False,True,False,80,1,604e79733b22d64d,91f88c4,False,0.9999924197684253,[0.9999924197684253],170,65370,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,null,[2],[2],"[""Success"",""Unstable""]","[""Success"",""Failure""]",5760,5760,0,5760,0,80,0
