run_id,experiment_id,system_id,variant_slug,seed,initial_condition_set,equation_index,n_found_terms,n_true_terms,n_true_positive_terms,n_missing_true_terms,n_extra_found_terms,term_precision,term_recall,structural_f1,exact_support_match,missing_true_terms,extra_found_terms,coefficient_relative_error_mean,coefficient_relative_error_max,n_coefficient_terms
115_evogrow_v2_2_stage_capped_pretune_on_20_1_42,paper1_phaseB_v1,20,evogrow_v2_2_stage_capped_pretune_on,42,1,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,cos(u1)|u1^2,,,0
116_evogrow_v2_2_stage_capped_pretune_on_20_1_123,paper1_phaseB_v1,20,evogrow_v2_2_stage_capped_pretune_on,123,1,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,cos(u1)|u1^2,,,0
117_evogrow_v2_2_stage_capped_pretune_on_20_1_7,paper1_phaseB_v1,20,evogrow_v2_2_stage_capped_pretune_on,7,1,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,cos(u1)|u1^2,,,0
118_evogrow_v2_2_stage_capped_pretune_on_20_2_42,paper1_phaseB_v1,20,evogrow_v2_2_stage_capped_pretune_on,42,2,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
119_evogrow_v2_2_stage_capped_pretune_on_20_2_123,paper1_phaseB_v1,20,evogrow_v2_2_stage_capped_pretune_on,123,2,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
120_evogrow_v2_2_stage_capped_pretune_on_20_2_7,paper1_phaseB_v1,20,evogrow_v2_2_stage_capped_pretune_on,7,2,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
121_evogrow_v2_2_stage_capped_pretune_on_21_1_42,paper1_phaseB_v1,21,evogrow_v2_2_stage_capped_pretune_on,42,1,1,4,1,1,0,3,0.25,1.0,0.4,False,,cos(u1)|sin(u1)|u1^2,,,0
122_evogrow_v2_2_stage_capped_pretune_on_21_1_123,paper1_phaseB_v1,21,evogrow_v2_2_stage_capped_pretune_on,123,1,1,4,1,1,0,3,0.25,1.0,0.4,False,,cos(u1)|sin(u1)|u1^2,,,0
123_evogrow_v2_2_stage_capped_pretune_on_21_1_7,paper1_phaseB_v1,21,evogrow_v2_2_stage_capped_pretune_on,7,1,1,4,1,1,0,3,0.25,1.0,0.4,False,,cos(u1)|sin(u1)|u1^2,,,0
124_evogrow_v2_2_stage_capped_pretune_on_21_2_42,paper1_phaseB_v1,21,evogrow_v2_2_stage_capped_pretune_on,42,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1^2|u1^3,,,0
125_evogrow_v2_2_stage_capped_pretune_on_21_2_123,paper1_phaseB_v1,21,evogrow_v2_2_stage_capped_pretune_on,123,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1^2|u1^3,,,0
126_evogrow_v2_2_stage_capped_pretune_on_21_2_7,paper1_phaseB_v1,21,evogrow_v2_2_stage_capped_pretune_on,7,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1^2|u1^3,,,0
127_evogrow_v2_2_stage_capped_pretune_on_22_1_42,paper1_phaseB_v1,22,evogrow_v2_2_stage_capped_pretune_on,42,1,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1^2,,,0
128_evogrow_v2_2_stage_capped_pretune_on_22_1_123,paper1_phaseB_v1,22,evogrow_v2_2_stage_capped_pretune_on,123,1,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1^2,,,0
129_evogrow_v2_2_stage_capped_pretune_on_22_1_7,paper1_phaseB_v1,22,evogrow_v2_2_stage_capped_pretune_on,7,1,1,2,1,1,0,1,0.5,1.0,0.6666666666666666,False,,u1^2,,,0
130_evogrow_v2_2_stage_capped_pretune_on_22_2_42,paper1_phaseB_v1,22,evogrow_v2_2_stage_capped_pretune_on,42,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1^2|u1^3,,,0
131_evogrow_v2_2_stage_capped_pretune_on_22_2_123,paper1_phaseB_v1,22,evogrow_v2_2_stage_capped_pretune_on,123,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1^2|u1^3,,,0
132_evogrow_v2_2_stage_capped_pretune_on_22_2_7,paper1_phaseB_v1,22,evogrow_v2_2_stage_capped_pretune_on,7,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1^2|u1^3,,,0
133_evogrow_v2_2_stage_capped_pretune_on_23_1_42,paper1_phaseB_v1,23,evogrow_v2_2_stage_capped_pretune_on,42,1,1,3,1,0,1,3,0.0,0.0,0.0,False,sin(u1),cos(u1)|u1|u1^2,,,0
134_evogrow_v2_2_stage_capped_pretune_on_23_1_123,paper1_phaseB_v1,23,evogrow_v2_2_stage_capped_pretune_on,123,1,1,3,1,0,1,3,0.0,0.0,0.0,False,sin(u1),cos(u1)|u1|u1^2,,,0
135_evogrow_v2_2_stage_capped_pretune_on_23_1_7,paper1_phaseB_v1,23,evogrow_v2_2_stage_capped_pretune_on,7,1,1,3,1,0,1,3,0.0,0.0,0.0,False,sin(u1),cos(u1)|u1|u1^2,,,0
136_evogrow_v2_2_stage_capped_pretune_on_23_2_42,paper1_phaseB_v1,23,evogrow_v2_2_stage_capped_pretune_on,42,2,1,3,1,0,1,3,0.0,0.0,0.0,False,sin(u1),u1|u1^2|u1^3,,,0
137_evogrow_v2_2_stage_capped_pretune_on_23_2_123,paper1_phaseB_v1,23,evogrow_v2_2_stage_capped_pretune_on,123,2,1,3,1,0,1,3,0.0,0.0,0.0,False,sin(u1),u1|u1^2|u1^3,,,0
138_evogrow_v2_2_stage_capped_pretune_on_23_2_7,paper1_phaseB_v1,23,evogrow_v2_2_stage_capped_pretune_on,7,2,1,3,1,0,1,3,0.0,0.0,0.0,False,sin(u1),u1|u1^2|u1^3,,,0
139_evogrow_v2_2_stage_capped_pretune_on_24_1_42,paper1_phaseB_v1,24,evogrow_v2_2_stage_capped_pretune_on,42,1,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
139_evogrow_v2_2_stage_capped_pretune_on_24_1_42,paper1_phaseB_v1,24,evogrow_v2_2_stage_capped_pretune_on,42,1,2,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
140_evogrow_v2_2_stage_capped_pretune_on_24_1_123,paper1_phaseB_v1,24,evogrow_v2_2_stage_capped_pretune_on,123,1,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
140_evogrow_v2_2_stage_capped_pretune_on_24_1_123,paper1_phaseB_v1,24,evogrow_v2_2_stage_capped_pretune_on,123,1,2,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
141_evogrow_v2_2_stage_capped_pretune_on_24_1_7,paper1_phaseB_v1,24,evogrow_v2_2_stage_capped_pretune_on,7,1,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
141_evogrow_v2_2_stage_capped_pretune_on_24_1_7,paper1_phaseB_v1,24,evogrow_v2_2_stage_capped_pretune_on,7,1,2,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
142_evogrow_v2_2_stage_capped_pretune_on_24_2_42,paper1_phaseB_v1,24,evogrow_v2_2_stage_capped_pretune_on,42,2,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
142_evogrow_v2_2_stage_capped_pretune_on_24_2_42,paper1_phaseB_v1,24,evogrow_v2_2_stage_capped_pretune_on,42,2,2,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
143_evogrow_v2_2_stage_capped_pretune_on_24_2_123,paper1_phaseB_v1,24,evogrow_v2_2_stage_capped_pretune_on,123,2,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
143_evogrow_v2_2_stage_capped_pretune_on_24_2_123,paper1_phaseB_v1,24,evogrow_v2_2_stage_capped_pretune_on,123,2,2,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
144_evogrow_v2_2_stage_capped_pretune_on_24_2_7,paper1_phaseB_v1,24,evogrow_v2_2_stage_capped_pretune_on,7,2,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
144_evogrow_v2_2_stage_capped_pretune_on_24_2_7,paper1_phaseB_v1,24,evogrow_v2_2_stage_capped_pretune_on,7,2,2,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
145_evogrow_v2_2_stage_capped_pretune_on_25_1_42,paper1_phaseB_v1,25,evogrow_v2_2_stage_capped_pretune_on,42,1,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
145_evogrow_v2_2_stage_capped_pretune_on_25_1_42,paper1_phaseB_v1,25,evogrow_v2_2_stage_capped_pretune_on,42,1,2,2,2,2,0,0,1.0,1.0,1.0,True,,,,,0
146_evogrow_v2_2_stage_capped_pretune_on_25_1_123,paper1_phaseB_v1,25,evogrow_v2_2_stage_capped_pretune_on,123,1,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
146_evogrow_v2_2_stage_capped_pretune_on_25_1_123,paper1_phaseB_v1,25,evogrow_v2_2_stage_capped_pretune_on,123,1,2,2,2,2,0,0,1.0,1.0,1.0,True,,,,,0
147_evogrow_v2_2_stage_capped_pretune_on_25_1_7,paper1_phaseB_v1,25,evogrow_v2_2_stage_capped_pretune_on,7,1,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
147_evogrow_v2_2_stage_capped_pretune_on_25_1_7,paper1_phaseB_v1,25,evogrow_v2_2_stage_capped_pretune_on,7,1,2,2,2,2,0,0,1.0,1.0,1.0,True,,,,,0
148_evogrow_v2_2_stage_capped_pretune_on_25_2_42,paper1_phaseB_v1,25,evogrow_v2_2_stage_capped_pretune_on,42,2,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
148_evogrow_v2_2_stage_capped_pretune_on_25_2_42,paper1_phaseB_v1,25,evogrow_v2_2_stage_capped_pretune_on,42,2,2,2,2,2,0,0,1.0,1.0,1.0,True,,,,,0
149_evogrow_v2_2_stage_capped_pretune_on_25_2_123,paper1_phaseB_v1,25,evogrow_v2_2_stage_capped_pretune_on,123,2,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
149_evogrow_v2_2_stage_capped_pretune_on_25_2_123,paper1_phaseB_v1,25,evogrow_v2_2_stage_capped_pretune_on,123,2,2,2,2,2,0,0,1.0,1.0,1.0,True,,,,,0
150_evogrow_v2_2_stage_capped_pretune_on_25_2_7,paper1_phaseB_v1,25,evogrow_v2_2_stage_capped_pretune_on,7,2,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
150_evogrow_v2_2_stage_capped_pretune_on_25_2_7,paper1_phaseB_v1,25,evogrow_v2_2_stage_capped_pretune_on,7,2,2,2,2,2,0,0,1.0,1.0,1.0,True,,,,,0
151_evogrow_v2_2_stage_capped_pretune_on_26_1_42,paper1_phaseB_v1,26,evogrow_v2_2_stage_capped_pretune_on,42,1,1,4,3,2,1,2,0.5,0.6666666666666666,0.5714285714285715,False,u1^2,u2|u2^2,,,0
151_evogrow_v2_2_stage_capped_pretune_on_26_1_42,paper1_phaseB_v1,26,evogrow_v2_2_stage_capped_pretune_on,42,1,2,3,3,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,u1*u2|u2^2,u1|u1^2,,,0
152_evogrow_v2_2_stage_capped_pretune_on_26_1_123,paper1_phaseB_v1,26,evogrow_v2_2_stage_capped_pretune_on,123,1,1,4,3,2,1,2,0.5,0.6666666666666666,0.5714285714285715,False,u1^2,u2|u2^2,,,0
152_evogrow_v2_2_stage_capped_pretune_on_26_1_123,paper1_phaseB_v1,26,evogrow_v2_2_stage_capped_pretune_on,123,1,2,3,3,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,u1*u2|u2^2,u1|u1^2,,,0
153_evogrow_v2_2_stage_capped_pretune_on_26_1_7,paper1_phaseB_v1,26,evogrow_v2_2_stage_capped_pretune_on,7,1,1,4,3,3,0,1,0.75,1.0,0.8571428571428571,False,,u2,,,0
153_evogrow_v2_2_stage_capped_pretune_on_26_1_7,paper1_phaseB_v1,26,evogrow_v2_2_stage_capped_pretune_on,7,1,2,3,3,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,u1*u2|u2^2,u1|u1^2,,,0
154_evogrow_v2_2_stage_capped_pretune_on_26_2_42,paper1_phaseB_v1,26,evogrow_v2_2_stage_capped_pretune_on,42,2,1,3,3,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,u1*u2,u2,,,0
154_evogrow_v2_2_stage_capped_pretune_on_26_2_42,paper1_phaseB_v1,26,evogrow_v2_2_stage_capped_pretune_on,42,2,2,3,3,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,u1*u2,u1,,,0
155_evogrow_v2_2_stage_capped_pretune_on_26_2_123,paper1_phaseB_v1,26,evogrow_v2_2_stage_capped_pretune_on,123,2,1,3,3,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,u1*u2,u2,,,0
155_evogrow_v2_2_stage_capped_pretune_on_26_2_123,paper1_phaseB_v1,26,evogrow_v2_2_stage_capped_pretune_on,123,2,2,3,3,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,u1*u2,u1,,,0
156_evogrow_v2_2_stage_capped_pretune_on_26_2_7,paper1_phaseB_v1,26,evogrow_v2_2_stage_capped_pretune_on,7,2,1,3,3,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,u1*u2,u2,,,0
156_evogrow_v2_2_stage_capped_pretune_on_26_2_7,paper1_phaseB_v1,26,evogrow_v2_2_stage_capped_pretune_on,7,2,2,3,3,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,u1*u2,u1,,,0
157_evogrow_v2_2_stage_capped_pretune_on_27_1_42,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_on,42,1,1,4,2,2,0,2,0.5,1.0,0.6666666666666666,False,,u1^2|u2,,,0
157_evogrow_v2_2_stage_capped_pretune_on_27_1_42,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_on,42,1,2,3,2,2,0,1,0.6666666666666666,1.0,0.8,False,,u1,,,0
158_evogrow_v2_2_stage_capped_pretune_on_27_1_123,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_on,123,1,1,4,2,2,0,2,0.5,1.0,0.6666666666666666,False,,u1^2|u2,,,0
158_evogrow_v2_2_stage_capped_pretune_on_27_1_123,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_on,123,1,2,4,2,2,0,2,0.5,1.0,0.6666666666666666,False,,u1|u2^2,,,0
159_evogrow_v2_2_stage_capped_pretune_on_27_1_7,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_on,7,1,1,5,2,2,0,3,0.4,1.0,0.5714285714285715,False,,u1^2|u2|u2^2,,,0
159_evogrow_v2_2_stage_capped_pretune_on_27_1_7,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_on,7,1,2,4,2,2,0,2,0.5,1.0,0.6666666666666666,False,,u1|u2^2,,,0
160_evogrow_v2_2_stage_capped_pretune_on_27_2_42,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_on,42,2,1,5,2,2,0,3,0.4,1.0,0.5714285714285715,False,,u1^2|u2|u2^2,,,0
160_evogrow_v2_2_stage_capped_pretune_on_27_2_42,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_on,42,2,2,5,2,2,0,3,0.4,1.0,0.5714285714285715,False,,u1|u1^2|u2^2,,,0
161_evogrow_v2_2_stage_capped_pretune_on_27_2_123,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_on,123,2,1,5,2,2,0,3,0.4,1.0,0.5714285714285715,False,,u1^2|u2|u2^2,,,0
161_evogrow_v2_2_stage_capped_pretune_on_27_2_123,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_on,123,2,2,5,2,2,0,3,0.4,1.0,0.5714285714285715,False,,u1|u1^2|u2^2,,,0
162_evogrow_v2_2_stage_capped_pretune_on_27_2_7,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_on,7,2,1,5,2,2,0,3,0.4,1.0,0.5714285714285715,False,,u1^2|u2|u2^2,,,0
162_evogrow_v2_2_stage_capped_pretune_on_27_2_7,paper1_phaseB_v1,27,evogrow_v2_2_stage_capped_pretune_on,7,2,2,5,2,2,0,3,0.4,1.0,0.5714285714285715,False,,u1|u1^2|u2^2,,,0
163_evogrow_v2_2_stage_capped_pretune_on_28_1_42,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_on,42,1,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
163_evogrow_v2_2_stage_capped_pretune_on_28_1_42,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_on,42,1,2,2,1,0,1,2,0.0,0.0,0.0,False,sin(u1),u1|u1^3,,,0
164_evogrow_v2_2_stage_capped_pretune_on_28_1_123,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_on,123,1,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
164_evogrow_v2_2_stage_capped_pretune_on_28_1_123,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_on,123,1,2,2,1,0,1,2,0.0,0.0,0.0,False,sin(u1),u1|u1^3,,,0
165_evogrow_v2_2_stage_capped_pretune_on_28_1_7,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_on,7,1,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
165_evogrow_v2_2_stage_capped_pretune_on_28_1_7,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_on,7,1,2,2,1,0,1,2,0.0,0.0,0.0,False,sin(u1),u1|u1^3,,,0
166_evogrow_v2_2_stage_capped_pretune_on_28_2_42,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_on,42,2,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
166_evogrow_v2_2_stage_capped_pretune_on_28_2_42,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_on,42,2,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u1),u1,,,0
167_evogrow_v2_2_stage_capped_pretune_on_28_2_123,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_on,123,2,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
167_evogrow_v2_2_stage_capped_pretune_on_28_2_123,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_on,123,2,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u1),u1,,,0
168_evogrow_v2_2_stage_capped_pretune_on_28_2_7,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_on,7,2,1,1,1,1,0,0,1.0,1.0,1.0,True,,,,,0
168_evogrow_v2_2_stage_capped_pretune_on_28_2_7,paper1_phaseB_v1,28,evogrow_v2_2_stage_capped_pretune_on,7,2,2,1,1,0,1,1,0.0,0.0,0.0,False,sin(u1),u1,,,0
169_evogrow_v2_2_stage_capped_pretune_on_29_1_42,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_on,42,1,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1|u2|u2^2,,,0
169_evogrow_v2_2_stage_capped_pretune_on_29_1_42,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_on,42,1,2,3,2,1,1,2,0.3333333333333333,0.5,0.4,False,u1^2,u1|u2,,,0
170_evogrow_v2_2_stage_capped_pretune_on_29_1_123,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_on,123,1,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1|u2|u2^2,,,0
170_evogrow_v2_2_stage_capped_pretune_on_29_1_123,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_on,123,1,2,3,2,1,1,2,0.3333333333333333,0.5,0.4,False,u1^2,u1|u2,,,0
171_evogrow_v2_2_stage_capped_pretune_on_29_1_7,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_on,7,1,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1|u2|u2^2,,,0
171_evogrow_v2_2_stage_capped_pretune_on_29_1_7,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_on,7,1,2,3,2,1,1,2,0.3333333333333333,0.5,0.4,False,u1^2,u1|u2,,,0
172_evogrow_v2_2_stage_capped_pretune_on_29_2_42,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_on,42,2,1,3,1,0,1,3,0.0,0.0,0.0,False,u1*u2,u1|u1^2|u2^2,,,0
172_evogrow_v2_2_stage_capped_pretune_on_29_2_42,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_on,42,2,2,2,2,0,2,2,0.0,0.0,0.0,False,u1^2|u2^2,u1|u2,,,0
173_evogrow_v2_2_stage_capped_pretune_on_29_2_123,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_on,123,2,1,3,1,0,1,3,0.0,0.0,0.0,False,u1*u2,u1|u1^2|u2^2,,,0
173_evogrow_v2_2_stage_capped_pretune_on_29_2_123,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_on,123,2,2,2,2,0,2,2,0.0,0.0,0.0,False,u1^2|u2^2,u1|u2,,,0
174_evogrow_v2_2_stage_capped_pretune_on_29_2_7,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_on,7,2,1,3,1,0,1,3,0.0,0.0,0.0,False,u1*u2,u1|u1^2|u2^2,,,0
174_evogrow_v2_2_stage_capped_pretune_on_29_2_7,paper1_phaseB_v1,29,evogrow_v2_2_stage_capped_pretune_on,7,2,2,2,2,0,2,2,0.0,0.0,0.0,False,u1^2|u2^2,u1|u2,,,0
175_evogrow_v2_2_stage_capped_pretune_on_30_1_42,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_on,42,1,1,1,1,0,1,1,0.0,0.0,0.0,False,u1*u2,u2,,,0
175_evogrow_v2_2_stage_capped_pretune_on_30_1_42,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_on,42,1,2,1,1,0,1,1,0.0,0.0,0.0,False,u1*u2,u2,,,0
176_evogrow_v2_2_stage_capped_pretune_on_30_1_123,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_on,123,1,1,1,1,0,1,1,0.0,0.0,0.0,False,u1*u2,u2,,,0
176_evogrow_v2_2_stage_capped_pretune_on_30_1_123,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_on,123,1,2,1,1,0,1,1,0.0,0.0,0.0,False,u1*u2,u2,,,0
177_evogrow_v2_2_stage_capped_pretune_on_30_1_7,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_on,7,1,1,1,1,0,1,1,0.0,0.0,0.0,False,u1*u2,u2,,,0
177_evogrow_v2_2_stage_capped_pretune_on_30_1_7,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_on,7,1,2,1,1,0,1,1,0.0,0.0,0.0,False,u1*u2,u2,,,0
178_evogrow_v2_2_stage_capped_pretune_on_30_2_42,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_on,42,2,1,1,1,0,1,1,0.0,0.0,0.0,False,u1*u2,u2,,,0
178_evogrow_v2_2_stage_capped_pretune_on_30_2_42,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_on,42,2,2,1,1,0,1,1,0.0,0.0,0.0,False,u1*u2,u1,,,0
179_evogrow_v2_2_stage_capped_pretune_on_30_2_123,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_on,123,2,1,1,1,0,1,1,0.0,0.0,0.0,False,u1*u2,u2,,,0
179_evogrow_v2_2_stage_capped_pretune_on_30_2_123,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_on,123,2,2,1,1,0,1,1,0.0,0.0,0.0,False,u1*u2,u1,,,0
180_evogrow_v2_2_stage_capped_pretune_on_30_2_7,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_on,7,2,1,1,1,0,1,1,0.0,0.0,0.0,False,u1*u2,u2,,,0
180_evogrow_v2_2_stage_capped_pretune_on_30_2_7,paper1_phaseB_v1,30,evogrow_v2_2_stage_capped_pretune_on,7,2,2,1,1,0,1,1,0.0,0.0,0.0,False,u1*u2,u1,,,0
181_evogrow_v2_2_stage_capped_pretune_on_31_1_42,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_on,42,1,1,3,1,0,1,3,0.0,0.0,0.0,False,u1*u2,u1|u1^2|u2,,,0
181_evogrow_v2_2_stage_capped_pretune_on_31_1_42,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_on,42,1,2,3,2,1,1,2,0.3333333333333333,0.5,0.4,False,u1*u2,u1|u1^2,,,0
182_evogrow_v2_2_stage_capped_pretune_on_31_1_123,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_on,123,1,1,3,1,0,1,3,0.0,0.0,0.0,False,u1*u2,u1|u1^2|u2,,,0
182_evogrow_v2_2_stage_capped_pretune_on_31_1_123,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_on,123,1,2,3,2,1,1,2,0.3333333333333333,0.5,0.4,False,u1*u2,u1|u1^2,,,0
183_evogrow_v2_2_stage_capped_pretune_on_31_1_7,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_on,7,1,1,3,1,0,1,3,0.0,0.0,0.0,False,u1*u2,u1|u1^2|u2,,,0
183_evogrow_v2_2_stage_capped_pretune_on_31_1_7,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_on,7,1,2,3,2,1,1,2,0.3333333333333333,0.5,0.4,False,u1*u2,u1|u1^2,,,0
184_evogrow_v2_2_stage_capped_pretune_on_31_2_42,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_on,42,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1|u1^2,,,0
184_evogrow_v2_2_stage_capped_pretune_on_31_2_42,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_on,42,2,2,4,2,2,0,2,0.5,1.0,0.6666666666666666,False,,u1|u1^2,,,0
185_evogrow_v2_2_stage_capped_pretune_on_31_2_123,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_on,123,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1|u1^2,,,0
185_evogrow_v2_2_stage_capped_pretune_on_31_2_123,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_on,123,2,2,4,2,2,0,2,0.5,1.0,0.6666666666666666,False,,u1|u1^2,,,0
186_evogrow_v2_2_stage_capped_pretune_on_31_2_7,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_on,7,2,1,3,1,1,0,2,0.3333333333333333,1.0,0.5,False,,u1|u1^2,,,0
186_evogrow_v2_2_stage_capped_pretune_on_31_2_7,paper1_phaseB_v1,31,evogrow_v2_2_stage_capped_pretune_on,7,2,2,4,2,2,0,2,0.5,1.0,0.6666666666666666,False,,u1|u1^2,,,0
187_evogrow_v2_2_stage_capped_pretune_on_32_1_42,paper1_phaseB_v1,32,evogrow_v2_2_stage_capped_pretune_on,42,1,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1|u1^2|u2^2,,,0
187_evogrow_v2_2_stage_capped_pretune_on_32_1_42,paper1_phaseB_v1,32,evogrow_v2_2_stage_capped_pretune_on,42,1,2,5,3,3,0,2,0.6,1.0,0.7499999999999999,False,,u1^2|u2^2,,,0
188_evogrow_v2_2_stage_capped_pretune_on_32_1_123,paper1_phaseB_v1,32,evogrow_v2_2_stage_capped_pretune_on,123,1,1,4,1,1,0,3,0.25,1.0,0.4,False,,u1|u1^2|u2^2,,,0
