run_id,experiment_id,phase,hypothesis,run_type,include_in_paper,system_id,system_name,system_dim,system_representability,system_expected_stage,variant,variant_slug,seed,status,inferred_status,success,failure_reason,started_at,finished_at,loss,objective,exact_support_match,final_stage,stage_overshoot,wasted_levels,total_loss_evals,total_invalid_evals,elapsed_s,partial,metrics_available,corrupted,campaign_manifest_index,initial_condition_set,config_fingerprint,git_hash,git_dirty,r2,r2_by_dim,total_parameter_fits,total_ode_solves,stage_cap_behavior_fingerprint,support_terms,condition,use_pretuning,n_levels,eq_overshoot,eq_final_stages,stage_caps,solver_retcodes,optimizer_retcodes,total_diverged_solves,total_invalid_solves,total_nonfinite_solves,total_solver_unstable_solves,total_step_limit_solves,total_optimizer_limit_hits,total_optimizer_budget_stop_fits,exact_support_match_num,heartbeat_file,level_event_count,last_improvement_level,last_improvement_position,improvement_count,silent_levels,silent_fraction,equal_best_loss_transitions,nonmonotone_best_loss_transitions,substantial_relative_threshold,substantial_last_improvement_level,substantial_silent_levels,substantial_silent_fraction,level_count_diff_from_registry,log10_loss
37_evogrow_v2_2_stage_capped_pretune_on_7_1_42,paper1_phaseB_v1,B,,campaign_cell,,7,Gompertz law for tumor growth,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:11:42.834Z,0.000454247717558,,,5,,,35998,,14.670943899,False,True,False,37,1,604e79733b22d64d,91f88c4,False,0.996017049342,[0.996017049341627],410,35998,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,,[5],[5],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,,cell_000037.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-3.3427072462
38_evogrow_v2_2_stage_capped_pretune_on_7_1_123,paper1_phaseB_v1,B,,campaign_cell,,7,Gompertz law for tumor growth,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:12:02.122Z,0.000454247717558,,,5,,,35810,,14.743300135,False,True,False,38,1,604e79733b22d64d,91f88c4,False,0.996017049342,[0.996017049341627],410,35810,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,,[5],[5],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,,cell_000038.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-3.3427072462
39_evogrow_v2_2_stage_capped_pretune_on_7_1_7,paper1_phaseB_v1,B,,campaign_cell,,7,Gompertz law for tumor growth,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:12:08.472Z,0.000454247717558,,,5,,,36186,,14.187619147,False,True,False,39,1,604e79733b22d64d,91f88c4,False,0.996017049342,[0.996017049341627],410,36186,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,,[5],[5],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,,cell_000039.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-3.3427072462
40_evogrow_v2_2_stage_capped_pretune_on_7_2_42,paper1_phaseB_v1,B,,campaign_cell,,7,Gompertz law for tumor growth,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:12:38.697Z,2.23148035329e-05,,,5,,,3102393,,323.873898085,False,True,False,40,2,604e79733b22d64d,91f88c4,False,0.999999356656,[0.9999993566555182],410,3102393,ffb0266c7913352c,"[[""u1"",""u1^2"",""u1^3""]]",pretune_on,True,30,,[5],[null],"[""Success""]","[""Success"",""Failure"",""MaxLossEvals""]",0,0,0,0,0,277,117,,cell_000040.heartbeat.jsonl,20,13,13,3,7,0.35,17,0,0.01,13,7,0.35,-10,-4.65140693248
41_evogrow_v2_2_stage_capped_pretune_on_7_2_123,paper1_phaseB_v1,B,,campaign_cell,,7,Gompertz law for tumor growth,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:12:57.809Z,2.23148035329e-05,,,5,,,3368099,,349.754038956,False,True,False,41,2,604e79733b22d64d,91f88c4,False,0.999999356656,[0.9999993566555182],410,3368099,ffb0266c7913352c,"[[""u1"",""u1^2"",""u1^3""]]",pretune_on,True,30,,[5],[null],"[""Success""]","[""Success"",""Failure"",""MaxLossEvals""]",0,0,0,0,0,291,131,,cell_000041.heartbeat.jsonl,20,13,13,3,7,0.35,17,0,0.01,13,7,0.35,-10,-4.65140693248
42_evogrow_v2_2_stage_capped_pretune_on_7_2_7,paper1_phaseB_v1,B,,campaign_cell,,7,Gompertz law for tumor growth,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:13:02.815Z,2.23148035329e-05,,,5,,,3197288,,331.66785394,False,True,False,42,2,604e79733b22d64d,91f88c4,False,0.999999356656,[0.9999993566555182],410,3197288,ffb0266c7913352c,"[[""u1"",""u1^2"",""u1^3""]]",pretune_on,True,30,,[5],[null],"[""Success""]","[""Success"",""Failure"",""MaxLossEvals""]",0,0,0,0,0,282,122,,cell_000042.heartbeat.jsonl,20,13,13,3,7,0.35,17,0,0.01,13,7,0.35,-10,-4.65140693248
43_evogrow_v2_2_stage_capped_pretune_on_8_1_42,paper1_phaseB_v1,B,,campaign_cell,,8,Logistic equation with Allee effect,1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:18:42.927Z,574.984676447,,False,4,0,0,1830,,11.855868016,False,True,False,43,1,604e79733b22d64d,91f88c4,False,-0.964635760317,[-0.9646357603167324],330,1830,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,[0],[4],[4],"[""Success"",""Unstable""]","[""Success""]",1200,1200,0,1200,0,0,0,0,cell_000043.heartbeat.jsonl,16,1,1,1,15,0.9375,15,0,0.01,1,15,0.9375,-14,2.75965627074
44_evogrow_v2_2_stage_capped_pretune_on_8_1_123,paper1_phaseB_v1,B,,campaign_cell,,8,Logistic equation with Allee effect,1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:19:15.322Z,574.984676447,,False,4,0,0,1830,,11.806543732,False,True,False,44,1,604e79733b22d64d,91f88c4,False,-0.964635760317,[-0.9646357603167324],330,1830,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,[0],[4],[4],"[""Success"",""Unstable""]","[""Success""]",1200,1200,0,1200,0,0,0,0,cell_000044.heartbeat.jsonl,16,1,1,1,15,0.9375,15,0,0.01,1,15,0.9375,-14,2.75965627074
45_evogrow_v2_2_stage_capped_pretune_on_8_1_7,paper1_phaseB_v1,B,,campaign_cell,,8,Logistic equation with Allee effect,1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:19:27.004Z,574.984676447,,False,4,0,0,1830,,11.516746721,False,True,False,45,1,604e79733b22d64d,91f88c4,False,-0.964635760317,[-0.9646357603167324],330,1830,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,[0],[4],[4],"[""Success"",""Unstable""]","[""Success""]",1200,1200,0,1200,0,0,0,0,cell_000045.heartbeat.jsonl,16,1,1,1,15,0.9375,15,0,0.01,1,15,0.9375,-14,2.75965627074
46_evogrow_v2_2_stage_capped_pretune_on_8_2_42,paper1_phaseB_v1,B,,campaign_cell,,8,Logistic equation with Allee effect,1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:19:35.867Z,0.000947074647213,,False,4,0,0,391820,,47.341476264,False,True,False,46,2,604e79733b22d64d,91f88c4,False,0.993263221204,[0.993263221203677],330,391820,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,[0],[4],[4],"[""Success"",""Unstable""]","[""Success"",""Failure""]",640,640,0,640,0,80,0,0,cell_000046.heartbeat.jsonl,16,1,1,1,15,0.9375,15,0,0.01,1,15,0.9375,-14,-3.02361578911
47_evogrow_v2_2_stage_capped_pretune_on_8_2_123,paper1_phaseB_v1,B,,campaign_cell,,8,Logistic equation with Allee effect,1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:20:07.944Z,0.000947074647213,,False,4,0,0,391820,,48.396656806,False,True,False,47,2,604e79733b22d64d,91f88c4,False,0.993263221204,[0.993263221203677],330,391820,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,[0],[4],[4],"[""Success"",""Unstable""]","[""Success"",""Failure""]",640,640,0,640,0,80,0,0,cell_000047.heartbeat.jsonl,16,1,1,1,15,0.9375,15,0,0.01,1,15,0.9375,-14,-3.02361578911
48_evogrow_v2_2_stage_capped_pretune_on_8_2_7,paper1_phaseB_v1,B,,campaign_cell,,8,Logistic equation with Allee effect,1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:20:18.413Z,0.000947074647213,,False,4,0,0,391820,,47.010845531,False,True,False,48,2,604e79733b22d64d,91f88c4,False,0.993263221204,[0.993263221203677],330,391820,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,[0],[4],[4],"[""Success"",""Unstable""]","[""Success"",""Failure""]",640,640,0,640,0,80,0,0,cell_000048.heartbeat.jsonl,16,1,1,1,15,0.9375,15,0,0.01,1,15,0.9375,-14,-3.02361578911
49_evogrow_v2_2_stage_capped_pretune_on_9_1_42,paper1_phaseB_v1,B,,campaign_cell,,9,Language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:21:03.232Z,0.000187104480146,,,5,,,254385,,38.817927527,False,True,False,49,1,604e79733b22d64d,91f88c4,False,0.978515804443,[0.978515804443052],410,254385,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,,[5],[5],"[""Success"",""Unstable""]","[""Success"",""Failure""]",2350,2350,0,2350,0,47,0,,cell_000049.heartbeat.jsonl,20,5,5,2,15,0.75,18,0,0.01,5,15,0.75,-10,-3.72791581336
50_evogrow_v2_2_stage_capped_pretune_on_9_1_123,paper1_phaseB_v1,B,,campaign_cell,,9,Language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:21:37.040Z,0.000187104480146,,,5,,,199200,,33.42938055,False,True,False,50,1,604e79733b22d64d,91f88c4,False,0.978515804443,[0.978515804443052],410,199200,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,,[5],[5],"[""Success"",""Unstable""]","[""Success"",""Failure""]",1700,1700,0,1700,0,34,0,,cell_000050.heartbeat.jsonl,20,5,5,2,15,0.75,18,0,0.01,5,15,0.75,-10,-3.72791581336
51_evogrow_v2_2_stage_capped_pretune_on_9_1_7,paper1_phaseB_v1,B,,campaign_cell,,9,Language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:21:45.691Z,0.000187104480146,,,5,,,207690,,34.5584991,False,True,False,51,1,604e79733b22d64d,91f88c4,False,0.978515804443,[0.978515804443052],410,207690,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,,[5],[5],"[""Success"",""Unstable""]","[""Success"",""Failure""]",1800,1800,0,1800,0,36,0,,cell_000051.heartbeat.jsonl,20,5,5,2,15,0.75,18,0,0.01,5,15,0.75,-10,-3.72791581336
52_evogrow_v2_2_stage_capped_pretune_on_9_2_42,paper1_phaseB_v1,B,,campaign_cell,,9,Language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:22:22.071Z,2.18481698518e-05,,,5,,,18890,,12.493978946,False,True,False,52,2,604e79733b22d64d,91f88c4,False,-0.397249554735,[-0.3972495547347674],410,18890,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,,[5],[null],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,,cell_000052.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-4.66058493657
53_evogrow_v2_2_stage_capped_pretune_on_9_2_123,paper1_phaseB_v1,B,,campaign_cell,,9,Language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:22:50.464Z,2.18481698518e-05,,,5,,,18890,,12.400634115,False,True,False,53,2,604e79733b22d64d,91f88c4,False,-0.397249554735,[-0.3972495547347674],410,18890,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,,[5],[null],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,,cell_000053.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-4.66058493657
54_evogrow_v2_2_stage_capped_pretune_on_9_2_7,paper1_phaseB_v1,B,,campaign_cell,,9,Language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:23:01.048Z,2.18481698518e-05,,,5,,,18890,,12.486416158,False,True,False,54,2,604e79733b22d64d,91f88c4,False,-0.397249554735,[-0.3972495547347674],410,18890,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,,[5],[null],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,,cell_000054.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-4.66058493657
55_evogrow_v2_2_stage_capped_pretune_on_10_1_42,paper1_phaseB_v1,B,,campaign_cell,,10,Refined language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:23:14.623Z,2.34959055745e-05,,,4,,,127480,,23.714666886,False,True,False,55,1,604e79733b22d64d,91f88c4,False,0.99969555852,[0.9996955585198666],330,127480,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,,[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,,cell_000055.heartbeat.jsonl,16,5,5,2,11,0.6875,14,0,0.01,5,11,0.6875,-14,-4.62900781183
56_evogrow_v2_2_stage_capped_pretune_on_10_1_123,paper1_phaseB_v1,B,,campaign_cell,,10,Refined language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:23:43.084Z,2.34959055745e-05,,,4,,,127480,,23.592916062,False,True,False,56,1,604e79733b22d64d,91f88c4,False,0.99969555852,[0.9996955585198666],330,127480,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,,[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,,cell_000056.heartbeat.jsonl,16,5,5,2,11,0.6875,14,0,0.01,5,11,0.6875,-14,-4.62900781183
57_evogrow_v2_2_stage_capped_pretune_on_10_1_7,paper1_phaseB_v1,B,,campaign_cell,,10,Refined language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:23:53.606Z,2.34959055745e-05,,,4,,,127480,,24.072407705,False,True,False,57,1,604e79733b22d64d,91f88c4,False,0.99969555852,[0.9996955585198666],330,127480,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,,[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,,cell_000057.heartbeat.jsonl,16,5,5,2,11,0.6875,14,0,0.01,5,11,0.6875,-14,-4.62900781183
58_evogrow_v2_2_stage_capped_pretune_on_10_2_42,paper1_phaseB_v1,B,,campaign_cell,,10,Refined language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:24:18.073Z,5.42593097044e-05,,,5,,,24450,,12.935251895,False,True,False,58,2,604e79733b22d64d,91f88c4,False,0.993305188765,[0.9933051887652217],410,24450,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,,[5],[null],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,,cell_000058.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-4.2655257357
59_evogrow_v2_2_stage_capped_pretune_on_10_2_123,paper1_phaseB_v1,B,,campaign_cell,,10,Refined language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:24:46.561Z,5.42593097044e-05,,,5,,,24390,,13.797904529,False,True,False,59,2,604e79733b22d64d,91f88c4,False,0.993305188765,[0.9933051887652217],410,24390,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,,[5],[null],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,,cell_000059.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-4.2655257357
60_evogrow_v2_2_stage_capped_pretune_on_10_2_7,paper1_phaseB_v1,B,,campaign_cell,,10,Refined language death model for two languages,1,surrogate,,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:24:57.387Z,5.42593097044e-05,,,5,,,24510,,13.762738204,False,True,False,60,2,604e79733b22d64d,91f88c4,False,0.993305188765,[0.9933051887652217],410,24510,ffb0266c7913352c,"[[""u1""]]",pretune_on,True,30,,[5],[null],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,,cell_000060.heartbeat.jsonl,20,1,1,1,19,0.95,19,0,0.01,1,19,0.95,-10,-4.2655257357
61_evogrow_v2_2_stage_capped_pretune_on_11_1_42,paper1_phaseB_v1,B,,campaign_cell,,11,Naive critical slowing down (statistical mechanics),1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:25:10.219Z,4.6741159058e-15,,True,4,0,0,24010,,13.765652004,False,True,False,61,1,604e79733b22d64d,91f88c4,False,1,[0.999999999999956],270,24010,ffb0266c7913352c,"[[""u1"",""u1^2"",""u1^3""]]",pretune_on,True,30,[0],[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,1,cell_000061.heartbeat.jsonl,13,13,13,3,0,0,10,0,0.01,13,0,0,-17,-14.3303005224
62_evogrow_v2_2_stage_capped_pretune_on_11_1_123,paper1_phaseB_v1,B,,campaign_cell,,11,Naive critical slowing down (statistical mechanics),1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:25:40.202Z,4.6741159058e-15,,True,4,0,0,24010,,13.835527128,False,True,False,62,1,604e79733b22d64d,91f88c4,False,1,[0.999999999999956],270,24010,ffb0266c7913352c,"[[""u1"",""u1^2"",""u1^3""]]",pretune_on,True,30,[0],[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,1,cell_000062.heartbeat.jsonl,13,13,13,3,0,0,10,0,0.01,13,0,0,-17,-14.3303005224
63_evogrow_v2_2_stage_capped_pretune_on_11_1_7,paper1_phaseB_v1,B,,campaign_cell,,11,Naive critical slowing down (statistical mechanics),1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:25:51.509Z,4.6741159058e-15,,True,4,0,0,24010,,14.043664748,False,True,False,63,1,604e79733b22d64d,91f88c4,False,1,[0.999999999999956],270,24010,ffb0266c7913352c,"[[""u1"",""u1^2"",""u1^3""]]",pretune_on,True,30,[0],[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,1,cell_000063.heartbeat.jsonl,13,13,13,3,0,0,10,0,0.01,13,0,0,-17,-14.3303005224
64_evogrow_v2_2_stage_capped_pretune_on_11_2_42,paper1_phaseB_v1,B,,campaign_cell,,11,Naive critical slowing down (statistical mechanics),1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:26:04.649Z,0.000572744454029,,False,4,0,0,27280,,14.049958949,False,True,False,64,2,604e79733b22d64d,91f88c4,False,0.988014375392,[0.9880143753915008],330,27280,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,0,cell_000064.heartbeat.jsonl,16,5,5,2,11,0.6875,14,0,0.01,5,11,0.6875,-14,-3.24203910746
65_evogrow_v2_2_stage_capped_pretune_on_11_2_123,paper1_phaseB_v1,B,,campaign_cell,,11,Naive critical slowing down (statistical mechanics),1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:26:35.207Z,0.000572744454029,,False,4,0,0,27280,,14.72601889,False,True,False,65,2,604e79733b22d64d,91f88c4,False,0.988014375392,[0.9880143753915008],330,27280,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,0,cell_000065.heartbeat.jsonl,16,5,5,2,11,0.6875,14,0,0.01,5,11,0.6875,-14,-3.24203910746
66_evogrow_v2_2_stage_capped_pretune_on_11_2_7,paper1_phaseB_v1,B,,campaign_cell,,11,Naive critical slowing down (statistical mechanics),1,exact,4,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:26:46.351Z,0.000572744454029,,False,4,0,0,27280,,14.856855744,False,True,False,66,2,604e79733b22d64d,91f88c4,False,0.988014375392,[0.9880143753915008],330,27280,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[4],[4],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,0,cell_000066.heartbeat.jsonl,16,5,5,2,11,0.6875,14,0,0.01,5,11,0.6875,-14,-3.24203910746
67_evogrow_v2_2_stage_capped_pretune_on_12_1_42,paper1_phaseB_v1,B,,campaign_cell,,12,Photons in a laser (simple),1,exact,2,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:26:58.584Z,4.45268049889e-10,,True,2,0,0,9470,,12.015252285,False,True,False,67,1,604e79733b22d64d,91f88c4,False,0.999999999498,[0.9999999994976433],110,9470,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[2],[2],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,1,cell_000067.heartbeat.jsonl,5,5,5,2,0,0,3,0,0.01,5,0,0,-25,-9.35137846646
68_evogrow_v2_2_stage_capped_pretune_on_12_1_123,paper1_phaseB_v1,B,,campaign_cell,,12,Photons in a laser (simple),1,exact,2,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:27:31.354Z,4.45268049889e-10,,True,2,0,0,9470,,12.432620826,False,True,False,68,1,604e79733b22d64d,91f88c4,False,0.999999999498,[0.9999999994976433],110,9470,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[2],[2],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,1,cell_000068.heartbeat.jsonl,5,5,5,2,0,0,3,0,0.01,5,0,0,-25,-9.35137846646
69_evogrow_v2_2_stage_capped_pretune_on_12_1_7,paper1_phaseB_v1,B,,campaign_cell,,12,Photons in a laser (simple),1,exact,2,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,7,finished,finished,True,,,2026-09-04T20:27:41.512Z,4.45268049889e-10,,True,2,0,0,9470,,11.978334747,False,True,False,69,1,604e79733b22d64d,91f88c4,False,0.999999999498,[0.9999999994976433],110,9470,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[2],[2],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,1,cell_000069.heartbeat.jsonl,5,5,5,2,0,0,3,0,0.01,5,0,0,-25,-9.35137846646
70_evogrow_v2_2_stage_capped_pretune_on_12_2_42,paper1_phaseB_v1,B,,campaign_cell,,12,Photons in a laser (simple),1,exact,2,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,42,finished,finished,True,,,2026-09-04T20:27:51.990Z,1.17851547736e-11,,True,2,0,0,9930,,12.367928159,False,True,False,70,2,604e79733b22d64d,91f88c4,False,0.999999999999,[0.9999999999993634],110,9930,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[2],[2],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,1,cell_000070.heartbeat.jsonl,5,5,5,2,0,0,3,0,0.01,5,0,0,-25,-10.9286647095
71_evogrow_v2_2_stage_capped_pretune_on_12_2_123,paper1_phaseB_v1,B,,campaign_cell,,12,Photons in a laser (simple),1,exact,2,evogrow_v2_2_stage_capped_pretune_on,evogrow_v2_2_stage_capped_pretune_on,123,finished,finished,True,,,2026-09-04T20:28:23.890Z,1.17851547736e-11,,True,2,0,0,9930,,12.035870455,False,True,False,71,2,604e79733b22d64d,91f88c4,False,0.999999999999,[0.9999999999993634],110,9930,ffb0266c7913352c,"[[""u1"",""u1^2""]]",pretune_on,True,30,[0],[2],[2],"[""Success""]","[""Success""]",0,0,0,0,0,0,0,1,cell_000071.heartbeat.jsonl,5,5,5,2,0,0,3,0,0.01,5,0,0,-25,-10.9286647095
