campaign,source_path,source_format,record_index,metric_scope,system_id,dimension,arm,initial_condition_set,r2_arithmetic_mean,r2_variance_weighted,r2_arithmetic_mean_gt_0_9,r2_variance_weighted_gt_0_9,r2_difference_variance_weighted_minus_arithmetic,threshold_flip,threshold_flip_direction,arithmetic_control_abs_error,one_dim_abs_delta,aggregation_source
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,175,record,30,2,pretune_on,1,0.9836863057077017,0.9836025158700544,True,True,-8.378983764723014e-05,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,176,record,30,2,pretune_on,1,0.9836863057077017,0.9836025158700544,True,True,-8.378983764723014e-05,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,177,record,30,2,pretune_on,2,0.9923521905747871,0.992347358052586,True,True,-4.832522201070333e-06,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,178,record,30,2,pretune_on,2,0.9923521905747871,0.992347358052586,True,True,-4.832522201070333e-06,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,179,record,30,2,pretune_on,2,0.9923521905747871,0.992347358052586,True,True,-4.832522201070333e-06,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,180,record,31,2,pretune_on,1,0.9999472442273074,0.9999481957253715,True,True,9.514980641167625e-07,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,181,record,31,2,pretune_on,1,0.9999472442273074,0.9999481957253715,True,True,9.514980641167625e-07,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,182,record,31,2,pretune_on,1,0.9999472442273074,0.9999481957253715,True,True,9.514980641167625e-07,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,183,record,31,2,pretune_on,2,0.9999999957668364,0.9999999991864116,True,True,3.41957517857594e-09,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,184,record,31,2,pretune_on,2,0.9999999957668364,0.9999999991864116,True,True,3.41957517857594e-09,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,185,record,31,2,pretune_on,2,0.9999999957668364,0.9999999991864116,True,True,3.41957517857594e-09,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,186,record,32,2,pretune_on,1,0.9999999999985022,0.9999999999985042,True,True,1.9984014443252818e-15,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,187,record,32,2,pretune_on,1,0.9999999999985022,0.9999999999985042,True,True,1.9984014443252818e-15,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,188,record,32,2,pretune_on,1,0.9999999999985022,0.9999999999985042,True,True,1.9984014443252818e-15,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,189,record,32,2,pretune_on,2,0.4450285212096868,0.4536772146810883,False,False,0.008648693471401514,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,190,record,32,2,pretune_on,2,0.4450285212096868,0.4536772146810883,False,False,0.008648693471401514,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,191,record,32,2,pretune_on,2,0.4450285212096868,0.4536772146810883,False,False,0.008648693471401514,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,192,record,33,2,pretune_on,1,0.9995198964706961,0.9998610462014459,True,True,0.00034114973074983457,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,193,record,33,2,pretune_on,1,0.9986404913364939,0.9994886692458911,True,True,0.0008481779093971742,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,194,record,33,2,pretune_on,1,0.9345004325156225,0.9952792184458913,True,True,0.06077878593026875,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,195,record,33,2,pretune_on,2,0.9999658320242684,0.9999571353277387,True,True,-8.696696529697512e-06,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,196,record,33,2,pretune_on,2,0.9999709671348277,0.9999618044400433,True,True,-9.162694784348169e-06,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,197,record,33,2,pretune_on,2,0.9999709671348277,0.9999618044400433,True,True,-9.162694784348169e-06,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,198,record,34,2,pretune_on,1,0.9996434709293822,0.9997396198619496,True,True,9.614893256737478e-05,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,199,record,34,2,pretune_on,1,0.9996434709293822,0.9997396198619496,True,True,9.614893256737478e-05,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,200,record,34,2,pretune_on,1,0.9996434709293822,0.9997396198619496,True,True,9.614893256737478e-05,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,201,record,34,2,pretune_on,2,0.9999499919257953,0.9999692575046703,True,True,1.9265578874994027e-05,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,202,record,34,2,pretune_on,2,0.9999499919257953,0.9999692575046703,True,True,1.9265578874994027e-05,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,203,record,34,2,pretune_on,2,0.9999499919257953,0.9999692575046703,True,True,1.9265578874994027e-05,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,204,record,35,2,pretune_on,1,0.5695831665716939,0.5700590327133732,False,False,0.0004758661416792709,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,205,record,35,2,pretune_on,1,0.5695831665716939,0.5700590327133732,False,False,0.0004758661416792709,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,206,record,35,2,pretune_on,1,0.5695831665716939,0.5700590327133732,False,False,0.0004758661416792709,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,207,record,35,2,pretune_on,2,0.9961746478776056,0.9961373973629726,True,True,-3.725051463299156e-05,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,208,record,35,2,pretune_on,2,0.9961746478776056,0.9961373973629726,True,True,-3.725051463299156e-05,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,209,record,35,2,pretune_on,2,0.9961746478776056,0.9961373973629726,True,True,-3.725051463299156e-05,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,210,record,36,2,pretune_on,1,0.9997934543098239,0.9998153949723471,True,True,2.1940662523145527e-05,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,211,record,36,2,pretune_on,1,0.9997934543098239,0.9998153949723471,True,True,2.1940662523145527e-05,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,212,record,36,2,pretune_on,1,0.9997934543098239,0.9998153949723471,True,True,2.1940662523145527e-05,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,213,record,36,2,pretune_on,2,0.9990767806364076,0.9991041841495737,True,True,2.7403513166102123e-05,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,214,record,36,2,pretune_on,2,0.9990767806364076,0.9991041841495737,True,True,2.7403513166102123e-05,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,215,record,36,2,pretune_on,2,0.9990767806364076,0.9991041841495737,True,True,2.7403513166102123e-05,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,216,record,37,2,pretune_on,1,0.9873210921849936,0.9883314027432788,True,True,0.0010103105582851546,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,217,record,37,2,pretune_on,1,0.9924192552762838,0.9925818859972697,True,True,0.00016263072098587905,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,218,record,37,2,pretune_on,1,0.9873210921849936,0.9883314027432788,True,True,0.0010103105582851546,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,219,record,37,2,pretune_on,2,0.9778590180975374,0.9765898142349702,True,True,-0.0012692038625672364,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,220,record,37,2,pretune_on,2,0.9778590180975374,0.9765898142349702,True,True,-0.0012692038625672364,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,221,record,37,2,pretune_on,2,0.9778590180975374,0.9765898142349702,True,True,-0.0012692038625672364,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,222,record,38,2,pretune_on,1,0.9999999999892688,0.999999999994813,True,True,5.544231740373107e-12,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,223,record,38,2,pretune_on,1,0.9999999999892688,0.999999999994813,True,True,5.544231740373107e-12,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,224,record,38,2,pretune_on,1,0.9999999999892688,0.999999999994813,True,True,5.544231740373107e-12,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,225,record,38,2,pretune_on,2,0.9999999932741752,0.9999999977642174,True,True,4.490042226912294e-09,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,226,record,38,2,pretune_on,2,0.9999999932741752,0.9999999977642174,True,True,4.490042226912294e-09,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,227,record,38,2,pretune_on,2,0.9999999932741752,0.9999999977642174,True,True,4.490042226912294e-09,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,228,record,39,2,pretune_on,1,0.9535047315111549,0.9481812418264355,True,True,-0.005323489684719407,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,229,record,39,2,pretune_on,1,0.9535047315111549,0.9481812418264355,True,True,-0.005323489684719407,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,230,record,39,2,pretune_on,1,0.9535047315111549,0.9481812418264355,True,True,-0.005323489684719407,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,231,record,39,2,pretune_on,2,0.9790293467764735,0.981133796254645,True,True,0.002104449478171566,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,232,record,39,2,pretune_on,2,0.9790293467764735,0.981133796254645,True,True,0.002104449478171566,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,233,record,39,2,pretune_on,2,0.9790293467764735,0.981133796254645,True,True,0.002104449478171566,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,234,record,40,2,pretune_on,1,0.9559790761689555,0.956962668925873,True,True,0.0009835927569175063,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,235,record,40,2,pretune_on,1,0.9559790761689555,0.956962668925873,True,True,0.0009835927569175063,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,236,record,40,2,pretune_on,1,0.9559790761689555,0.956962668925873,True,True,0.0009835927569175063,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,237,record,40,2,pretune_on,2,0.9699489866480808,0.9690190311604665,True,True,-0.0009299554876143201,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,238,record,40,2,pretune_on,2,0.9781073638985325,0.9771102941833505,True,True,-0.0009970697151819863,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,239,record,40,2,pretune_on,2,0.9667921828279968,0.9653002455344862,True,True,-0.0014919372935106034,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,240,record,41,2,pretune_on,1,0.7608722723469257,0.7956437709273616,False,False,0.03477149858043593,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,241,record,41,2,pretune_on,1,0.7608722723469257,0.7956437709273616,False,False,0.03477149858043593,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,242,record,41,2,pretune_on,1,0.7608722723469257,0.7956437709273616,False,False,0.03477149858043593,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,243,record,41,2,pretune_on,2,0.94723816108409,0.9608404740005412,True,True,0.013602312916451198,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,244,record,41,2,pretune_on,2,0.94723816108409,0.9608404740005412,True,True,0.013602312916451198,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,245,record,41,2,pretune_on,2,0.94723816108409,0.9608404740005412,True,True,0.013602312916451198,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,246,record,42,2,pretune_on,1,0.8927418308230102,0.9146329755913619,False,True,0.021891144768351745,True,arithmetic_le_0_9_to_variance_weighted_gt_0_9,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,247,record,42,2,pretune_on,1,0.8927418308230102,0.9146329755913619,False,True,0.021891144768351745,True,arithmetic_le_0_9_to_variance_weighted_gt_0_9,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,248,record,42,2,pretune_on,1,0.8927418308230102,0.9146329755913619,False,True,0.021891144768351745,True,arithmetic_le_0_9_to_variance_weighted_gt_0_9,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,249,record,42,2,pretune_on,2,0.9656754497784726,0.9732118246031051,True,True,0.00753637482463243,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,250,record,42,2,pretune_on,2,0.9656754497784726,0.9732118246031051,True,True,0.00753637482463243,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,251,record,42,2,pretune_on,2,0.9656754497784726,0.9732118246031051,True,True,0.00753637482463243,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,252,record,43,2,pretune_on,1,0.9813964242445744,0.9989385641423963,True,True,0.01754213989782194,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,253,record,43,2,pretune_on,1,0.9813964242445744,0.9989385641423963,True,True,0.01754213989782194,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,254,record,43,2,pretune_on,1,0.9813964242445744,0.9989385641423963,True,True,0.01754213989782194,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,255,record,43,2,pretune_on,2,0.9932269570594368,0.9998839856889292,True,True,0.006657028629492467,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,256,record,43,2,pretune_on,2,0.9932269570594368,0.9998839856889292,True,True,0.006657028629492467,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,257,record,43,2,pretune_on,2,0.9932269570594368,0.9998839856889292,True,True,0.006657028629492467,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,258,record,44,2,pretune_on,1,0.9974784996407405,0.9998979500135714,True,True,0.002419450372830867,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,259,record,44,2,pretune_on,1,0.9974784996407405,0.9998979500135714,True,True,0.002419450372830867,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,260,record,44,2,pretune_on,1,0.9974784996407405,0.9998979500135714,True,True,0.002419450372830867,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,261,record,44,2,pretune_on,2,0.7762981959544637,0.9973179070562691,False,True,0.2210197111018054,True,arithmetic_le_0_9_to_variance_weighted_gt_0_9,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,262,record,44,2,pretune_on,2,0.7762981959544637,0.9973179070562691,False,True,0.2210197111018054,True,arithmetic_le_0_9_to_variance_weighted_gt_0_9,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,263,record,44,2,pretune_on,2,0.7762981959544637,0.9973179070562691,False,True,0.2210197111018054,True,arithmetic_le_0_9_to_variance_weighted_gt_0_9,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,264,record,45,2,pretune_on,1,0.9994120705149314,0.999572814392235,True,True,0.00016074387730358186,False,none,0.0,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,265,record,45,2,pretune_on,1,0.9994239456140777,0.9995901458483752,True,True,0.00016620023429758657,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,266,record,45,2,pretune_on,1,0.9994239456140777,0.9995901458483752,True,True,0.00016620023429758657,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,267,record,45,2,pretune_on,2,0.9257422937670639,0.9980569920986198,True,True,0.0723146983315559,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,268,record,45,2,pretune_on,2,0.9257422937670639,0.9980569920986198,True,True,0.0723146983315559,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,269,record,45,2,pretune_on,2,0.9257422937670639,0.9980569920986198,True,True,0.0723146983315559,False,none,1.1102230246251565e-16,,reconstructed_from_r2_by_dim
paper1_phaseB_v1,C:\Users\joedicke\Documents\reps\EvoODE\experiments\paper1_phaseB_v1\run_registry.csv,run_registry,270,record,46,2,pretune_on,1,0.8088552114553671,0.949088547186294,False,True,0.1402333357309269,True,arithmetic_le_0_9_to_variance_weighted_gt_0_9,0.0,,reconstructed_from_r2_by_dim
