signal,operating_point,selected_k,sigma_rel,noise_replicate,direction,regime,dimension,phasec_representability_threeway,aggregation_scope,n_cells,structure_denominator_exact_cells,structure_hit_raw_count,structure_hit_raw_rate,structure_hit_pruned_count,structure_hit_pruned_rate,diverged_or_nonfinite_count,r2_finite_nondiverged_count,r2_gt_0_9_count,r2_gt_0_9_rate_over_cells,r2_median_valid,r2_q000_finite_nondiverged,r2_q025_finite_nondiverged,r2_q075_finite_nondiverged,r2_q100_finite_nondiverged
fd,bic,1,0.05,2,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,1,2,2,0.6666666666666666,0.9780316265685508,0.9735956339719728,0.9758136302702618,0.9802496228668398,0.9824676191651288
fd,bic,1,0.05,2,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,3,0,0,,0,,0,3,1,0.3333333333333333,0.8853490803924596,0.7404487430489214,0.8128989117206905,0.9173459453691781,0.9493428103458965
fd,bic,1,0.05,2,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,2,0,0,,0,,0,2,1,0.5,0.7395119676372818,0.49068086615520795,0.6150964168962448,0.8639275183783187,0.9883430691193557
fd,bic,1,0.05,3,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,4,4,1,0.25,1,0.25,0,4,2,0.5,0.6110910965079137,-882.1857352226186,-220.31139516128292,0.9315561215964591,0.9998324848253004
fd,bic,1,0.05,3,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,0,6,0,0.0,-0.5020530972916761,-9.473326004287422,-4.257638526469954,0.7241382095328097,0.8812833523069967
fd,bic,1,0.05,3,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,3,3,2,0.6666666666666666,2,0.6666666666666666,0,3,2,0.6666666666666666,0.9810389182636653,0.8436972749013832,0.9123680965825243,0.9894526764014208,0.9978664345391762
fd,bic,1,0.05,3,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,3,0,0,,0,,0,3,0,0.0,-0.0036804316931093872,-7.645181878157818,-3.8244311549254637,0.2140092189182593,0.431698869529628
fd,bic,1,0.05,3,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-0.06059728633170269,-0.06059728633170269,-0.06059728633170269,-0.06059728633170269,-0.06059728633170269
fd,bic,1,0.05,3,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,4,4,1,0.25,1,0.25,0,4,2,0.5,0.8606196060604212,0.5557614600564715,0.7003050387509044,0.9787806153003773,0.9968635197861283
fd,bic,1,0.05,3,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,0,6,3,0.5,0.9109454543983704,0.7965492489676644,0.8862159253757897,0.9422250692930543,0.9499004832624586
fd,bic,1,0.05,3,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,3,3,2,0.6666666666666666,2,0.6666666666666666,0,3,2,0.6666666666666666,0.9850876769249015,0.12058359376028405,0.5528356353425927,0.9870497297607584,0.9890117825966154
fd,bic,1,0.05,3,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,3,0,0,,0,,0,3,0,0.0,0.7557204308099911,0.7090010845483157,0.7323607576791533,0.8062176747749503,0.8567149187399095
fd,bic,1,0.05,3,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,1,1.0,0.9964110982138514,0.9964110982138514,0.9964110982138514,0.9964110982138514,0.9964110982138514
fd,bic,1,0.05,3,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,4,4,1,0.25,1,0.25,0,4,1,0.25,0.247891363382455,-0.4702852402808375,-0.3864526670937285,0.890162226322417,0.9977752969008616
fd,bic,1,0.05,3,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,7,0,0,,0,,0,7,1,0.14285714285714285,0.45078238240864976,-1189.2320854264385,-7.643017166512276,0.4913586698241366,0.9186875637179863
fd,bic,1,0.05,3,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,0,3,1,0.3333333333333333,0.7201406813844052,-4.249998138854602,-1.7649287287350988,0.8120440660091746,0.903947450633944
fd,bic,1,0.05,3,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,2,0,0,,0,,0,2,1,0.5,-0.14182971047583737,-1.1877114227897416,-0.6647705666327894,0.3811111456811147,0.9040520018380669
fd,bic,1,0.05,3,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,2,0,0,,0,,0,2,0,0.0,0.6280288395939985,0.4060016677513883,0.5170152536726934,0.7390424255153036,0.8500560114366087
fd,bic,1,0.05,3,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,4,4,1,0.25,1,0.25,0,4,2,0.5,0.87568138668245,0.4669002543217784,0.7048141974071122,0.9749549511092248,0.99808801964887
fd,bic,1,0.05,3,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,7,0,0,,0,,0,7,2,0.2857142857142857,0.8391646739399699,0.5238992656947881,0.7876072798859046,0.9239992882426673,0.997380585652633
fd,bic,1,0.05,3,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,2,0.6666666666666666,0.9897591473489261,0.9832785284407544,0.9865188378948402,0.992999456803012,0.9962397662570979
fd,bic,1,0.05,3,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,2,0,0,,0,,0,2,1,0.5,0.8470812217023049,0.7907467495723701,0.8189139856373375,0.8752484577672722,0.9034156938322396
fd,bic,1,0.05,3,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,2,0,0,,0,,0,2,1,0.5,0.7968995361220506,0.602691221273188,0.6997953786976193,0.8940036935464819,0.9911078509709133
fd,bic,1,0.05,4,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,0,3,1,0.3333333333333333,-101.90686009208417,-953.6064959279843,-527.7566780100342,-50.497937397337296,0.9109852974095795
fd,bic,1,0.05,4,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,8,0,0,,0,,0,8,1,0.125,-1.4896752854802369,-28.46910535913856,-5.538156212957579,0.5424973613314678,0.9146687095435906
fd,bic,1,0.05,4,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,2,2,1,0.5,1,0.5,0,2,2,1.0,0.9561592892754931,0.9246836295128038,0.9404214593941485,0.9718971191568376,0.9876349490381823
fd,bic,1,0.05,4,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,3,0,0,,0,,0,3,0,0.0,0.19848877530931475,-6.925666774222962,-3.3635889994568235,0.38546091562751866,0.5724330559457226
fd,bic,1,0.05,4,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-0.789381054815098,-0.789381054815098,-0.789381054815098,-0.789381054815098,-0.789381054815098
fd,bic,1,0.05,4,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,0,3,1,0.3333333333333333,0.8100194419254558,0.46690025432026294,0.6384598481228594,0.8992846614146729,0.98854988090389
fd,bic,1,0.05,4,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,8,0,0,,0,,0,8,5,0.625,0.9167099306201466,0.5592908697978752,0.8448428312721983,0.9472906123233142,0.9880135470536286
fd,bic,1,0.05,4,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,2,2,1,0.5,1,0.5,0,2,2,1.0,0.9817272302870466,0.980357336394603,0.9810422833408248,0.9824121772332683,0.9830971241794901
fd,bic,1,0.05,4,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,3,0,0,,0,,0,3,0,0.0,0.7614519553345812,0.7435480258141838,0.7524999905743825,0.8221468018278362,0.8828416483210912
fd,bic,1,0.05,4,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,1,1.0,0.9965232831412689,0.9965232831412689,0.9965232831412689,0.9965232831412689,0.9965232831412689
fd,bic,1,0.05,4,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,0,3,1,0.3333333333333333,0.804236116736224,-0.47358667888943784,0.16532471892339307,0.898624172768834,0.993012228801444
fd,bic,1,0.05,4,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,0,6,0,0.0,-0.45875351451959195,-1096.2636671110988,-11.493807752284647,0.36292075363865145,0.8794689041321757
fd,bic,1,0.05,4,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,0,3,1,0.3333333333333333,0.8853386202753373,-4.331082488556234,-1.7228719341404486,0.9181398877351107,0.9509411551948841
fd,bic,1,0.05,4,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,2,0,0,,0,,0,2,0,0.0,-327.54190378227,-654.3892183101846,-490.9655610462273,-164.11824651831276,-0.694589254355489
fd,bic,1,0.05,4,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,2,0,0,,0,,0,2,0,0.0,-0.15823144331441868,-1.1286688633535307,-0.6434501533339747,0.32698726670513734,0.8122059767246933
fd,bic,1,0.05,4,IC2_to_IC1,generalization,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,0,0.0,-302.04241980200413,-302.04241980200413,-302.04241980200413,-302.04241980200413,-302.04241980200413
fd,bic,1,0.05,4,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,0,3,2,0.6666666666666666,0.9860459304960993,0.7213520649833078,0.8536989977397036,0.992265693440109,0.9984854563841186
fd,bic,1,0.05,4,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,6,0,0,,0,,0,6,2,0.3333333333333333,0.8170575896512183,0.7672476281857503,0.7924877646152806,0.9497814450445764,0.9961570384920079
fd,bic,1,0.05,4,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,2,0.6666666666666666,0.9846019134832813,0.9738507231675262,0.9792263183254037,0.9899775086411587,0.9953531037990363
fd,bic,1,0.05,4,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,2,0,0,,0,,0,2,2,1.0,0.9155852615235036,0.9047147318191529,0.9101499966713282,0.921020526375679,0.9264557912278544
fd,bic,1,0.05,4,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,2,0,0,,0,,0,2,1,0.5,0.7957902655005946,0.5935385261818573,0.694664395841226,0.8969161351599632,0.9980420048193318
fd,bic,1,0.05,4,IC2_to_IC1,reconstruction,3,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,1,1.0,0.9821453421450651,0.9821453421450651,0.9821453421450651,0.9821453421450651,0.9821453421450651
fd,bic,1,0.05,5,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,0,3,1,0.3333333333333333,0.3177563698753265,-885.9858144179751,-442.8340290240499,0.6136208348661231,0.9094852998569196
fd,bic,1,0.05,5,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,7,0,0,,0,,0,7,0,0.0,0.44552479336311446,-9.497447234594839,-3.288508519372987,0.6406117744847011,0.8835944130870621
fd,bic,1,0.05,5,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,2,2,1,0.5,1,0.5,0,2,1,0.5,0.9375098540086325,0.8771062144666866,0.9073080342376596,0.9677116737796054,0.9979134935505785
fd,bic,1,0.05,5,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,3,0,0,,0,,0,3,0,0.0,0.11262019239665166,-8.79998838298684,-4.343684095295094,0.270671728499987,0.42872326460332233
fd,bic,1,0.05,5,IC1_to_IC2,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,2,0,0,,0,,0,2,0,0.0,0.2995227407068649,0.29480487380037657,0.29716380725362074,0.30188167416010914,0.3042406076133533
fd,bic,1,0.05,5,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,0,3,1,0.3333333333333333,0.7521777258888682,0.5606702696044011,0.6564239977466346,0.8630715577125254,0.9739653895361827
fd,bic,1,0.05,5,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,7,0,0,,0,,0,7,3,0.42857142857142855,0.8996307659322211,0.5699626460067437,0.8392512464148231,0.9346710707338609,0.9516274636580794
fd,bic,1,0.05,5,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,2,2,1,0.5,1,0.5,0,2,2,1.0,0.982647876189561,0.9702277222184439,0.9764377992040024,0.9888579531751196,0.9950680301606781
fd,bic,1,0.05,5,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,3,0,0,,0,,0,3,0,0.0,0.7967975489134884,0.7487183771927636,0.772757963053126,0.835969958056929,0.8751423672003695
fd,bic,1,0.05,5,IC1_to_IC2,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,2,0,0,,0,,0,2,1,0.5,0.7787469029291985,0.5655422501485591,0.6721445765388788,0.8853492293195182,0.991951555709838
fd,bic,1,0.05,5,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,0,3,1,0.3333333333333333,0.8704254894752015,-0.4690968386255412,0.20066432542483015,0.9333488831368989,0.9962722767985963
fd,bic,1,0.05,5,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,7,0,0,,0,,0,7,1,0.14285714285714285,0.3886777978434107,-1223.6653444385806,-7.486952625911694,0.5113028719469905,0.930658134801468
fd,bic,1,0.05,5,IC2_to_IC1,generalization,2,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,0,3,2,0.6666666666666666,0.9045389239347581,-4.3058920217961,-1.7006765489306708,0.9442694558215095,0.9839999877082609
fd,bic,1,0.05,5,IC2_to_IC1,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,3,0,0,,0,,0,3,1,0.3333333333333333,-1.5023343023763394,-754.0174545462338,-377.75989442430506,-0.29656896533975496,0.9091963716968294
fd,bic,1,0.05,5,IC2_to_IC1,generalization,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,2,0,0,,0,,0,2,0,0.0,-0.04131515965439447,-0.8761690535355303,-0.4587421065949624,0.37611178728617345,0.7935387342267414
fd,bic,1,0.05,5,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,3,3,1,0.3333333333333333,1,0.3333333333333333,0,3,2,0.6666666666666666,0.9574205436359366,0.8036935118393933,0.880557027737665,0.9786487003450972,0.9998768570542579
fd,bic,1,0.05,5,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,7,0,0,,0,,0,7,2,0.2857142857142857,0.8553802730953229,0.6537686440440723,0.7836899195127132,0.9359206751046735,0.9947745716019947
fd,bic,1,0.05,5,IC2_to_IC1,reconstruction,2,exact,dimension_by_phasec_representability_threeway,3,3,0,0.0,0,0.0,1,2,2,0.6666666666666666,0.9854553113583884,0.9784758841602889,0.9819655977593386,0.9889450249574381,0.9924347385564878
fd,bic,1,0.05,5,IC2_to_IC1,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,3,0,0,,0,,0,3,0,0.0,0.7513013726198274,0.717056308481851,0.7341788405508392,0.813959988557938,0.8766186044960487
fd,bic,1,0.05,5,IC2_to_IC1,reconstruction,2,surrogate:eq2_not_representable,dimension_by_phasec_representability_threeway,2,0,0,,0,,0,2,1,0.5,0.7775093960168284,0.5575175508641855,0.6675134734405069,0.8875053185931499,0.9975012411694713
fd,bic,2,0.01,1,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,6,6,3,0.5,3,0.5,0,6,3,0.5,0.9010429028950531,0.11262618339758335,0.6469622809752076,0.9851082302186671,0.9997392781728683
fd,bic,2,0.01,1,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,4,0,0,,0,,0,4,1,0.25,-2.210949092911928,-6.630762333043952,-3.9343116522933705,-0.7902826569061151,0.9980796537175802
fd,bic,2,0.01,1,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,1,1.0,1,1.0,0,1,0,0.0,-0.6469574254822266,-0.6469574254822266,-0.6469574254822266,-0.6469574254822266,-0.6469574254822266
fd,bic,2,0.01,1,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,1,1.0,0.9090771987446808,0.9090771987446808,0.9090771987446808,0.9090771987446808,0.9090771987446808
fd,bic,2,0.01,1,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,6,6,3,0.5,3,0.5,0,6,6,1.0,0.9998990746297797,0.9970002471320885,0.9998694749261663,0.9999061463815153,0.9999879837287713
fd,bic,2,0.01,1,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,4,0,0,,0,,0,4,4,1.0,0.9995218683967046,0.9979945926920212,0.9990359116964397,0.9996993554161044,0.9998152653779278
fd,bic,2,0.01,1,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,1,1.0,1,1.0,0,1,0,0.0,-0.5458592500113868,-0.5458592500113868,-0.5458592500113868,-0.5458592500113868,-0.5458592500113868
fd,bic,2,0.01,1,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,1,1.0,0.9973848663296683,0.9973848663296683,0.9973848663296683,0.9973848663296683,0.9973848663296683
fd,bic,2,0.01,1,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,7,7,2,0.2857142857142857,2,0.2857142857142857,0,7,3,0.42857142857142855,0.871831487800254,-0.5726624669638989,0.7492219529993875,0.9972276482338372,0.9999904965376865
fd,bic,2,0.01,1,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,5,0,0,,0,,0,5,3,0.6,0.9352876185615772,-85.4465104046159,-5.1228326055650895,0.9490083223037217,0.9976537842623248
fd,bic,2,0.01,1,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,7,7,2,0.2857142857142857,2,0.2857142857142857,0,7,7,1.0,0.9999202413964943,0.9983120049957297,0.9998692971587162,0.9999348143014904,0.9999617443452486
fd,bic,2,0.01,1,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,5,0,0,,0,,0,5,5,1.0,0.9993774873341525,0.9962312781211067,0.9993353118671875,0.9997012122175172,0.9997797513955732
fd,bic,2,0.01,2,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,6,6,3,0.5,3,0.5,0,6,3,0.5,0.9347787095915094,0.8255764105423291,0.8607848461548399,0.9982590590888829,0.9998865278530745
fd,bic,2,0.01,2,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,4,0,0,,0,,0,4,1,0.25,-2.129696121586738,-6.462957616359916,-3.7715953095717483,-0.7890220799339125,0.9986647878577026
fd,bic,2,0.01,2,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,1,1.0,1,1.0,0,1,0,0.0,-0.5867113885663023,-0.5867113885663023,-0.5867113885663023,-0.5867113885663023,-0.5867113885663023
fd,bic,2,0.01,2,IC1_to_IC2,generalization,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,1,1.0,0.9797301103647393,0.9797301103647393,0.9797301103647393,0.9797301103647393,0.9797301103647393
fd,bic,2,0.01,2,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,6,6,3,0.5,3,0.5,0,6,6,1.0,0.9999603694573458,0.9998833244907669,0.9999300049437687,0.9999768130536724,0.9999918265571198
fd,bic,2,0.01,2,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,4,0,0,,0,,0,4,4,1.0,0.9995813085768874,0.999434054207466,0.9994821700940186,0.9997128248615204,0.9998580741533658
fd,bic,2,0.01,2,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,1,1.0,1,1.0,0,1,0,0.0,-0.5409927582199545,-0.5409927582199545,-0.5409927582199545,-0.5409927582199545,-0.5409927582199545
fd,bic,2,0.01,2,IC1_to_IC2,reconstruction,2,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,1,0,0,,0,,0,1,1,1.0,0.9880794025565954,0.9880794025565954,0.9880794025565954,0.9880794025565954,0.9880794025565954
fd,bic,2,0.01,2,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,7,7,2,0.2857142857142857,2,0.2857142857142857,0,7,3,0.42857142857142855,0.8733810102851349,-0.576117410815191,0.7521822203129066,0.9993900155801394,0.9999872262984993
fd,bic,2,0.01,2,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,5,0,0,,0,,0,5,3,0.6,0.9365323681325635,-114.47685710965834,-5.342134797678905,0.9497006779021803,0.9975717678927245
fd,bic,2,0.01,2,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,7,7,2,0.2857142857142857,2,0.2857142857142857,0,7,7,1.0,0.999953960933488,0.9984369043108623,0.9998177696136664,0.9999615509457649,0.9999762357390309
fd,bic,2,0.01,2,IC2_to_IC1,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,5,0,0,,0,,0,5,5,1.0,0.9994431296462443,0.9957632131645355,0.9993441584710543,0.9995843647336891,0.9996397805499766
fd,bic,2,0.01,3,IC1_to_IC2,generalization,1,exact,dimension_by_phasec_representability_threeway,6,6,3,0.5,3,0.5,0,6,5,0.8333333333333334,0.9945166577982931,0.8562306046625554,0.980126997640499,0.9997334570638036,0.9998957591859567
fd,bic,2,0.01,3,IC1_to_IC2,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,4,0,0,,0,,0,4,1,0.25,-1.150051720665482,-6.436189278239981,-3.7269536369107397,0.6424976712587555,0.9986757396249354
fd,bic,2,0.01,3,IC1_to_IC2,generalization,2,exact,dimension_by_phasec_representability_threeway,1,1,1,1.0,1,1.0,0,1,0,0.0,-0.5755835869310183,-0.5755835869310183,-0.5755835869310183,-0.5755835869310183,-0.5755835869310183
fd,bic,2,0.01,3,IC1_to_IC2,generalization,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,1,1.0,0.9153245372472765,0.9153245372472765,0.9153245372472765,0.9153245372472765,0.9153245372472765
fd,bic,2,0.01,3,IC1_to_IC2,reconstruction,1,exact,dimension_by_phasec_representability_threeway,6,6,3,0.5,3,0.5,0,6,6,1.0,0.999974803666684,0.9998029141050175,0.999955466605737,0.9999904301740379,0.9999919216382863
fd,bic,2,0.01,3,IC1_to_IC2,reconstruction,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,4,0,0,,0,,0,4,4,1.0,0.9997185573821261,0.9995020512837383,0.9995520389273989,0.9998758039179141,0.9998979758047568
fd,bic,2,0.01,3,IC1_to_IC2,reconstruction,2,exact,dimension_by_phasec_representability_threeway,1,1,1,1.0,1,1.0,0,1,0,0.0,-0.543860661511475,-0.543860661511475,-0.543860661511475,-0.543860661511475,-0.543860661511475
fd,bic,2,0.01,3,IC1_to_IC2,reconstruction,4,exact,dimension_by_phasec_representability_threeway,1,1,0,0.0,0,0.0,0,1,1,1.0,0.997528238271101,0.997528238271101,0.997528238271101,0.997528238271101,0.997528238271101
fd,bic,2,0.01,3,IC2_to_IC1,generalization,1,exact,dimension_by_phasec_representability_threeway,7,7,2,0.2857142857142857,2,0.2857142857142857,0,7,4,0.5714285714285714,0.9955044093341773,0.7176420255697078,0.8194945497395325,0.9990562024777598,0.99981002019602
fd,bic,2,0.01,3,IC2_to_IC1,generalization,1,surrogate:eq1_not_representable,dimension_by_phasec_representability_threeway,5,0,0,,0,,0,5,3,0.6,0.9044745882360166,-58.34044663199644,-4.710332501690469,0.9405224019242183,0.9985396676648719
fd,bic,2,0.01,3,IC2_to_IC1,reconstruction,1,exact,dimension_by_phasec_representability_threeway,7,7,2,0.2857142857142857,2,0.2857142857142857,0,7,7,1.0,0.9998789465633787,0.9937288428303508,0.9990285657199156,0.9999205074779328,0.9999757236708603
